basin_id,NSE,KGE,RMSE,Corr,FHV,FLV,source_file
2056900,-0.0411058664321899,-0.2484713210835543,1.814169645309448,0.2571503818035126,-89.7739028930664,25.45392799377441,metric_streamflow.csv
2059500,-0.0475643873214721,-0.300273846970591,1.907905459403992,0.2388190180063247,-92.01729583740234,8.637516021728516,metric_streamflow.csv
2064000,-0.0326167345046997,-0.3653551006331594,2.859636068344116,0.1817795783281326,-92.67617797851562,-11.752368927001951,metric_streamflow.csv
2065500,-0.0337687730789184,-0.2854454333985925,2.126892328262329,0.2315401583909988,-90.86555480957033,-1.968859314918518,metric_streamflow.csv
2069700,-0.1353882551193237,-0.2014134781903132,1.5867986679077148,0.3419353365898132,-87.05132293701172,15.45986270904541,metric_streamflow.csv
2070000,-0.0660077333450317,-0.2326585209278595,1.7327231168746948,0.2867127060890198,-89.64913177490234,6.4436540603637695,metric_streamflow.csv
2074500,-0.0175874233245849,-0.3050841020413615,2.576658248901367,0.2191488295793533,-93.34870910644533,15.075300216674805,metric_streamflow.csv
2077200,-0.0147252082824707,-0.4434751205873217,4.1901702880859375,0.1560924649238586,-94.7142562866211,111.16429901123048,metric_streamflow.csv
2081500,-0.0171321630477905,-0.3807193513403544,3.000181198120117,0.2585154771804809,-94.85237121582033,201.93800354003903,metric_streamflow.csv
2082950,-0.0026897192001342,-0.325249281720835,2.7331371307373047,0.1851775497198104,-91.78369140625,133.81564331054688,metric_streamflow.csv
2092500,-0.0312663316726684,-0.3285793238352288,2.418221950531006,0.2067257314920425,-91.27118682861328,308.6643981933594,metric_streamflow.csv
2096846,-0.0304734706878662,-0.434692388568725,2.9526801109313965,0.2421524226665496,-95.72134399414062,99.59822082519533,metric_streamflow.csv
2102908,-0.1424626111984253,-0.1138938005113379,1.2734214067459106,0.3237492144107818,-79.7420425415039,-14.537029266357422,metric_streamflow.csv
2108000,-0.0304199457168579,-0.2742802801181312,2.261706590652466,0.191733717918396,-88.45458984375,170.9052734375,metric_streamflow.csv
2111180,-0.0634075403213501,-0.3041385226080302,3.4627997875213623,0.2398779392242431,-91.78176879882812,23.333740234375,metric_streamflow.csv
2111500,-0.0977747440338134,-0.263970907607731,1.9982361793518064,0.2576621174812317,-88.56828308105469,6.284778594970703,metric_streamflow.csv
2112120,-0.12703537940979,-0.2778492486910657,2.035628080368042,0.2513242661952972,-89.19829559326172,-4.030219078063965,metric_streamflow.csv
2112360,-0.1599202156066894,-0.2069925960138388,1.5276875495910645,0.3037183880805969,-85.07182312011719,2.514934062957764,metric_streamflow.csv
2118500,-0.0782220363616943,-0.2812076650796999,2.0400383472442627,0.2405546009540558,-90.99618530273438,9.047091484069824,metric_streamflow.csv
2125000,-0.0412193536758422,-0.4590319074244287,3.753930330276489,0.2310754060745239,-96.00689697265624,84.48343658447266,metric_streamflow.csv
2128000,-0.0260272026062011,-0.3934080125729844,3.50482177734375,0.2234334498643875,-95.1104965209961,24.597326278686523,metric_streamflow.csv
2137727,-0.0689764022827148,-0.2299796769169348,2.6212377548217773,0.3010871410369873,-88.93206787109375,24.850595474243164,metric_streamflow.csv
2140991,-0.0337932109832763,-0.2457358947960835,2.8868699073791504,0.2614169418811798,-89.46321868896484,35.85503005981445,metric_streamflow.csv
2143000,-0.0852105617523193,-0.265519708638428,2.45271110534668,0.2678580582141876,-90.45803833007812,-7.077683448791504,metric_streamflow.csv
2143040,-0.082389235496521,-0.2345022676105237,2.7802927494049072,0.3080720603466034,-89.28970336914062,3.5022425651550293,metric_streamflow.csv
2149000,-0.1543551683425903,-0.2218996162859563,1.994926929473877,0.334928035736084,-88.34303283691406,-0.6584640741348267,metric_streamflow.csv
2152100,-0.0848762989044189,-0.2408852233584184,2.0521702766418457,0.308959424495697,-89.78486633300781,-1.038925051689148,metric_streamflow.csv
2177000,-0.129095196723938,-0.0926259960139981,2.6951122283935547,0.4056065082550049,-79.1488265991211,20.145183563232425,metric_streamflow.csv
2178400,-0.0558352470397949,-0.1028694127186438,2.894670963287353,0.3655455708503723,-80.93215942382812,27.95593643188477,metric_streamflow.csv
2193340,-0.0424760580062866,-0.4188313721680228,2.7110629081726074,0.2609395384788513,-96.27552795410156,-33.69955062866211,metric_streamflow.csv
2196000,-0.0745090246200561,-0.4350933276085911,2.2260284423828125,0.3567624688148498,-97.63568115234376,21.596769332885746,metric_streamflow.csv
2198100,-0.04624605178833,-0.4058046731768177,3.197321891784668,0.2955434024333954,-96.61626434326172,32.84910202026367,metric_streamflow.csv
2202600,-0.1233336925506591,-0.4746535817514059,2.359788656234741,0.2736565172672272,-96.25635528564452,323.9974365234375,metric_streamflow.csv
2212600,-0.04358971118927,-0.4364028431293998,2.912492036819458,0.2695516943931579,-95.90363311767578,-34.95463562011719,metric_streamflow.csv
2215100,-0.0681749582290649,-0.3097809513659608,2.2439229488372803,0.3464838862419128,-92.54650115966795,21.30643653869629,metric_streamflow.csv
2216180,-0.1175109148025512,-0.4811786099070705,2.989284038543701,0.3231872916221618,-96.33934020996094,2868.503662109375,metric_streamflow.csv
2221525,-0.059441328048706,-0.2963355653507868,1.9256105422973635,0.3413842320442199,-92.87715911865234,-13.4976167678833,metric_streamflow.csv
2231000,-0.1087892055511474,-0.3933695507354404,1.7011315822601318,0.2625731825828552,-95.10240173339844,146.46304321289062,metric_streamflow.csv
2245500,-0.0273032188415527,-0.2606874945427095,2.0758872032165527,0.3809938430786133,-92.36505126953124,28.26082992553711,metric_streamflow.csv
2246000,-0.015384554862976,-0.2710496926909109,2.525642156600952,0.3616905212402344,-93.03645324707033,63.30392456054688,metric_streamflow.csv
2296500,-0.0204253196716308,-0.2386182944969046,1.3402429819107056,0.3160769343376159,-88.35330963134766,230.1390380859375,metric_streamflow.csv
2297155,0.0180984735488891,-0.2555766262709853,2.1680870056152344,0.3692911267280578,-90.84590911865234,215.46878051757807,metric_streamflow.csv
2297310,0.0312817692756652,-0.1916530978213513,2.0614030361175537,0.3810259103775024,-88.63353729248047,221.7550048828125,metric_streamflow.csv
2298123,0.1445680260658264,0.0427323701435995,1.528112530708313,0.5262789726257324,-78.67562103271484,81.93592071533203,metric_streamflow.csv
2298608,0.0338343977928161,-0.1946104116687137,3.2405755519866943,0.4090523719787597,-88.00379180908203,71.48284912109375,metric_streamflow.csv
2299950,0.0512056350708007,-0.1721850815917616,3.050605297088623,0.3908092379570007,-88.55823516845703,136.7490234375,metric_streamflow.csv
2300700,0.015364646911621,-0.2348374673610271,4.261310577392578,0.3968255519866943,-92.7611083984375,25.125205993652344,metric_streamflow.csv
2342933,-0.0253911018371582,-0.4508590830287442,4.429847717285156,0.2134687602519989,-96.40697479248048,104.98993682861328,metric_streamflow.csv
2349900,-0.0534784793853759,-0.3604905205854025,2.584275484085083,0.3069244027137756,-94.73314666748048,45.341556549072266,metric_streamflow.csv
2350900,-0.0477133989334106,-0.1869918899697116,1.6259684562683103,0.3188761174678802,-84.91822814941406,11.026829719543455,metric_streamflow.csv
2361000,-0.0325921773910522,-0.3084186121097516,3.169428825378418,0.2354592978954315,-90.24077606201172,13.028912544250488,metric_streamflow.csv
2363000,-0.0386524200439453,-0.2836065047519109,2.6605677604675293,0.2957179546356201,-89.20256042480469,61.34916687011719,metric_streamflow.csv
2369800,-0.0243116617202758,-0.3611434813548779,5.018692970275879,0.1775799095630645,-93.1273193359375,15.90281581878662,metric_streamflow.csv
2371500,-0.0458908081054687,-0.22942736267787,2.300433874130249,0.3442138433456421,-88.3744125366211,64.38719177246094,metric_streamflow.csv
2372250,-0.0216419696807861,-0.2590091046698608,2.841330051422119,0.2554118633270263,-87.75983428955078,38.62884140014648,metric_streamflow.csv
2374500,0.0159896612167358,-0.1228662003778844,2.0252773761749268,0.3080723583698272,-82.13542938232422,14.64821720123291,metric_streamflow.csv
2381600,-0.0901674032211303,-0.2884093388031881,7.235588073730469,0.277263194322586,-91.32380676269533,-7.640017032623291,metric_streamflow.csv
